key,congress,number,bill_type,is_alive,current_status,title_without_number
108#house_bill=2225,108,2225,house_bill,False,referred,To authorize the Director of the Centers for Disease Control and Prevention to make grants to local educational agencies to support the purchase or lease and use of vending machines that offer for sale healthy foods and beverages in schools.
108#house_bill=2227,108,2227,house_bill,False,referred,Obesity Prevention Act
111#house_resolution=443,111,443,house_resolution,False,referred,Expressing the support of the House of Representatives for members of the Armed Forces and veterans with post-traumatic stress disorder and their families and urging the Secretary of Veterans Affairs and the Secretary of Defense to improve the services and support available to such members, veterans, and families.
111#house_bill=1975,111,1975,house_bill,False,referred,To designate the facility of the United States Postal Service located at 100 West Percy Street in Indianola, Mississippi, as the “Minnie Cox Post Office Building”.
109#house_resolution=561,109,561,house_resolution,False,referred,Commending the outstanding efforts by members of the United States Armed Forces and civilian employees of the Department of State and the United States Agency for International Development in response to the earthquake in South Asia that occurred on October 8, 2005.
109#house_bill=5983,109,5983,house_bill,False,referred,Medicare Independent Living Act of 2006
109#house_bill=5982,109,5982,house_bill,False,referred,Universal College Credit Act
111#house_bill=1973,111,1973,house_bill,False,referred,Post Office Modernization Act of 2009
111#house_resolution=282,111,282,house_resolution,False,passed_simpleres,Recognizing the 30th anniversary of the peace treaty between Egypt and Israel.
107#house_bill=718,107,718,house_bill,False,reported,Anti-Spamming Act of 2001
112#house_bill=1706,112,1706,house_bill,False,referred,Commercial Motor Vehicle Advanced Safety Technology Tax Act of 2011
107#house_bill=868,107,868,house_bill,False,referred,Medicare Education and Regulatory Fairness Act of 2001
110#house_bill=3195,110,3195,house_bill,False,pass_over_house,ADA Amendments Act of 2008
109#house_bill=420,109,420,house_bill,False,pass_over_house,Lawsuit Abuse Reduction Act of 2005
109#house_bill=421,109,421,house_bill,False,referred,G.I. Advanced Education in Science and Technology Act
109#house_bill=422,109,422,house_bill,False,referred,9-11 Commission Combating Proliferation Implementation Act
110#house_bill=3191,110,3191,house_bill,False,referred,Wounded Warrior Information Sharing Act
111#house_resolution=18,111,18,house_resolution,False,passed_simpleres,Honoring the life, achievements, and contributions of Paul Newman.
111#house_resolution=19,111,19,house_resolution,False,referred,Amending the Rules of the House of Representatives to encourage bipartisan amendments.
107#house_bill=713,107,713,house_bill,False,referred,To require the Secretary of Agriculture to complete a report regarding the safety and monitoring of genetically engineered foods, and for other purposes.
107#house_bill=714,107,714,house_bill,False,referred,To amend the Individuals with Disabilities Education Act to provide that certain funds treated as local funds under that Act shall be used to provide additional funding for programs under the Elementary and Secondary Education Act of 1965.
107#house_bill=865,107,865,house_bill,False,referred,Community Reinvestment Modernization Act of 2001
111#house_bill=413,111,413,house_bill,False,referred,Public Safety Employer-Employee Cooperation Act of 2009
110#house_bill=45,110,45,house_bill,False,referred,Healthy Foods for Healthy Living Act
110#house_bill=44,110,44,house_bill,False,referred,Stabilizing Affordable Housing for the Future Act
111#senate_bill=939,111,939,senate_bill,False,referred,Protecting Adoption and Promoting Responsible Fatherhood Act of 2009
109#house_bill=2403,109,2403,house_bill,False,referred,To suspend temporarily the duty on Chloroacetone.
112#house_bill=1834,112,1834,house_bill,False,referred,Freedom to Invest Act of 2011
112#house_bill=1830,112,1830,house_bill,False,referred,To authorize the interstate traffic of unpasteurized milk and milk products that are packaged for direct human consumption.
110#house_bill=3999,110,3999,house_bill,False,pass_over_house,National Highway Bridge Reconstruction and Inspection Act of 2008
110#house_bill=3996,110,3996,house_bill,False,enacted_signed,Tax Increase Prevention Act of 2007
110#house_bill=3773,110,3773,house_bill,False,passed_bill,FISA Amendments Act of 2008
110#house_bill=3771,110,3771,house_bill,False,referred,State and Local Candidate Fairness Act of 2007
110#house_bill=3990,110,3990,house_bill,False,referred,Military Domestic and Sexual Violence Response Act
111#house_bill=4683,111,4683,house_bill,False,referred,Scrap the MAP Act
106#house_joint_resolution=94,106,94,house_joint_resolution,False,fail_originating_house,Tax Limitation Constitution Amendment
111#house_bill=5649,111,5649,house_bill,False,referred,Digital Goods and Services Tax Fairness Act of 2010
111#house_bill=5458,111,5458,house_bill,False,pass_over_house,Christopher Bryski Student Loan Protection Act
111#house_bill=5459,111,5459,house_bill,False,referred,Outer Continental Shelf Lands Act Amendments Act of 2010
111#house_bill=5455,111,5455,house_bill,False,referred,New Philadelphia, Illinois, Study Act
107#house_bill=2871,107,2871,house_bill,False,pass_over_house,Export-Import Bank Reauthorization Act of 2002
107#house_bill=5674,107,5674,house_bill,False,referred,Healthy Early Education Workforce Act
111#house_bill=4684,111,4684,house_bill,False,enacted_signed,National September 11 Memorial & Museum Commemorative Medal Act of 2010
111#house_resolution=254,111,254,house_resolution,False,passed_simpleres,A resolution recognizing the contributions of Irish-Americans in the history and progress of the United States.
110#house_bill=1283,110,1283,house_bill,False,pass_over_house,Arthritis Prevention, Control, and Cure Act of 2008
107#house_bill=1990,107,1990,house_bill,False,referred,Leave No Child Behind Act of 2001
107#house_bill=1997,107,1997,house_bill,False,referred,Uniformed and Overseas Citizen Absentee Voting Reform Act of 2001
112#senate_bill=826,112,826,senate_bill,False,referred,Infrastructure Facilitation and Habitat Conservation Act of 2011
111#house_resolution=252,111,252,house_resolution,False,reported,Affirmation of the United States Record on the Armenian Genocide Resolution
112#house_bill=2613,112,2613,house_bill,False,referred,Citizens Protection Act of 2011
112#house_bill=2614,112,2614,house_bill,False,referred,Entrepreneurship Tax Cut Act of 2011
112#house_bill=2615,112,2615,house_bill,False,referred,Second Amendment Protection Act of 2011
112#house_bill=2616,112,2616,house_bill,False,referred,Anti-Terrorism Act of 2011
111#house_bill=6229,111,6229,house_bill,False,referred,Developing Innovative Partnerships and Learning Opportunities that Motivate Achievement Act
111#house_bill=6223,111,6223,house_bill,False,referred,Congressional Office of Regulatory Analysis Creation and Sunset and Review Act of 2010
110#house_bill=170,110,170,house_bill,False,referred,Sunlight Act of 2007
110#house_bill=171,110,171,house_bill,False,referred,Student Support Act
110#house_bill=172,110,172,house_bill,False,referred,Community Partners Next Door Act of 2007
111#senate_bill=209,111,209,senate_bill,False,referred,A bill to amend the Internal Revenue Code of 1986 to modify and extend the credit for alternative motor vehicles, and for other purposes.
110#house_bill=174,110,174,house_bill,False,referred,Public Housing Drug Elimination Program Reauthorization Act of 2007
110#house_bill=176,110,176,house_bill,False,pass_over_house,Shirley A. Chisholm United States-Caribbean Educational Exchange Act of 2008
110#house_bill=178,110,178,house_bill,False,referred,JUSTICE Act of 2007
106#house_bill=815,106,815,house_bill,False,referred,American Community Renewal Act of 1999
112#house_bill=930,112,930,house_bill,False,referred,To amend title 38, United States Code, to improve the disability compensation evaluation procedure of the Secretary of Veterans Affairs for veterans with post-traumatic stress disorder or mental health conditions related to military sexual trauma, and for other purposes.
106#house_bill=1304,106,1304,house_bill,False,pass_over_house,Quality Health-Care Coalition Act of 1999
106#house_bill=811,106,811,house_bill,False,referred,To prohibit certain transfers or assignments of franchises, and to prohibit certain fixing or maintaining of motor fuel prices, under the Petroleum Marketing Practices Act.
109#house_bill=886,109,886,house_bill,False,referred,Tariff Relief Assistance for Developing Economies Act of 2005
109#house_bill=885,109,885,house_bill,False,referred,To authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to the products of Ukraine.
109#house_bill=889,109,889,house_bill,False,enacted_signed,Coast Guard and Maritime Transportation Act of 2006
107#house_bill=4108,107,4108,house_bill,False,referred,Immigration and Naturalization Service Reorganization Act of 2002
110#house_bill=1877,110,1877,house_bill,False,referred,LIBRARIAN Act
110#house_bill=1876,110,1876,house_bill,False,referred,Mortgage Cancellation Relief Act of 2007
111#house_bill=2101,111,2101,house_bill,False,reported,Weapons Acquisition System Reform Through Enhancing Technical Knowledge and Oversight Act of 2009
109#house_bill=4769,109,4769,house_bill,False,referred,Prescription Drug Abuse Elimination Act of 2006
110#house_bill=1873,110,1873,house_bill,False,pass_over_house,Small Business Fairness in Contracting Act
110#house_bill=1872,110,1872,house_bill,False,referred,Effective Corruption Prosecutions Act of 2007
111#house_bill=2105,111,2105,house_bill,False,referred,Personal Health Investment Today Act of 2009
111#house_bill=2104,111,2104,house_bill,False,referred,Safety, Efficiency, and Accountability in Transportation Projects Through Public Inspection Act of 2009
111#house_bill=3225,111,3225,house_bill,False,referred,Community Gardens Act of 2009
